dataset,index,eligible,gold,DT_tie10_recall_low,DT_tie10_recall_high,DT_tie10_cutoff_zero,DT_tie10_tie_changes_recall,DT_recall@05,DT_precision@05,DT_ceiling_adjusted_recall@05,DT_recall@10,DT_precision@10,DT_ceiling_adjusted_recall@10,DT_recall@20,DT_precision@20,DT_ceiling_adjusted_recall@20,DT_recall@30,DT_precision@30,DT_ceiling_adjusted_recall@30,DT_recall@50,DT_precision@50,DT_ceiling_adjusted_recall@50,DT_unit_recall@05,DT_unit_precision@05,DT_unit_ceiling_adjusted_recall@05,DT_unit_selected_token_fraction@05,DT_unit_recall@10,DT_unit_precision@10,DT_unit_ceiling_adjusted_recall@10,DT_unit_selected_token_fraction@10,DT_unit_recall@20,DT_unit_precision@20,DT_unit_ceiling_adjusted_recall@20,DT_unit_selected_token_fraction@20,DT_unit_recall@30,DT_unit_precision@30,DT_unit_ceiling_adjusted_recall@30,DT_unit_selected_token_fraction@30,DT_unit_recall@50,DT_unit_precision@50,DT_unit_ceiling_adjusted_recall@50,DT_unit_selected_token_fraction@50,DT_rise,DT_mas,DT_full_reference_tie10_recall_low,DT_full_reference_tie10_recall_high,DT_full_reference_tie10_cutoff_zero,DT_full_reference_tie10_tie_changes_recall,DT_full_reference_recall@05,DT_full_reference_precision@05,DT_full_reference_ceiling_adjusted_recall@05,DT_full_reference_recall@10,DT_full_reference_precision@10,DT_full_reference_ceiling_adjusted_recall@10,DT_full_reference_recall@20,DT_full_reference_precision@20,DT_full_reference_ceiling_adjusted_recall@20,DT_full_reference_recall@30,DT_full_reference_precision@30,DT_full_reference_ceiling_adjusted_recall@30,DT_full_reference_recall@50,DT_full_reference_precision@50,DT_full_reference_ceiling_adjusted_recall@50,DT_full_reference_unit_recall@05,DT_full_reference_unit_precision@05,DT_full_reference_unit_ceiling_adjusted_recall@05,DT_full_reference_unit_selected_token_fraction@05,DT_full_reference_unit_recall@10,DT_full_reference_unit_precision@10,DT_full_reference_unit_ceiling_adjusted_recall@10,DT_full_reference_unit_selected_token_fraction@10,DT_full_reference_unit_recall@20,DT_full_reference_unit_precision@20,DT_full_reference_unit_ceiling_adjusted_recall@20,DT_full_reference_unit_selected_token_fraction@20,DT_full_reference_unit_recall@30,DT_full_reference_unit_precision@30,DT_full_reference_unit_ceiling_adjusted_recall@30,DT_full_reference_unit_selected_token_fraction@30,DT_full_reference_unit_recall@50,DT_full_reference_unit_precision@50,DT_full_reference_unit_ceiling_adjusted_recall@50,DT_full_reference_unit_selected_token_fraction@50,DT_full_reference_rise,DT_full_reference_mas,FT_K1_tie10_recall_low,FT_K1_tie10_recall_high,FT_K1_tie10_cutoff_zero,FT_K1_tie10_tie_changes_recall,FT_K1_recall@05,FT_K1_precision@05,FT_K1_ceiling_adjusted_recall@05,FT_K1_recall@10,FT_K1_precision@10,FT_K1_ceiling_adjusted_recall@10,FT_K1_recall@20,FT_K1_precision@20,FT_K1_ceiling_adjusted_recall@20,FT_K1_recall@30,FT_K1_precision@30,FT_K1_ceiling_adjusted_recall@30,FT_K1_recall@50,FT_K1_precision@50,FT_K1_ceiling_adjusted_recall@50,FT_K1_unit_recall@05,FT_K1_unit_precision@05,FT_K1_unit_ceiling_adjusted_recall@05,FT_K1_unit_selected_token_fraction@05,FT_K1_unit_recall@10,FT_K1_unit_precision@10,FT_K1_unit_ceiling_adjusted_recall@10,FT_K1_unit_selected_token_fraction@10,FT_K1_unit_recall@20,FT_K1_unit_precision@20,FT_K1_unit_ceiling_adjusted_recall@20,FT_K1_unit_selected_token_fraction@20,FT_K1_unit_recall@30,FT_K1_unit_precision@30,FT_K1_unit_ceiling_adjusted_recall@30,FT_K1_unit_selected_token_fraction@30,FT_K1_unit_recall@50,FT_K1_unit_precision@50,FT_K1_unit_ceiling_adjusted_recall@50,FT_K1_unit_selected_token_fraction@50,FT_K1_rise,FT_K1_mas,FT_K3_tie10_recall_low,FT_K3_tie10_recall_high,FT_K3_tie10_cutoff_zero,FT_K3_tie10_tie_changes_recall,FT_K3_recall@05,FT_K3_precision@05,FT_K3_ceiling_adjusted_recall@05,FT_K3_recall@10,FT_K3_precision@10,FT_K3_ceiling_adjusted_recall@10,FT_K3_recall@20,FT_K3_precision@20,FT_K3_ceiling_adjusted_recall@20,FT_K3_recall@30,FT_K3_precision@30,FT_K3_ceiling_adjusted_recall@30,FT_K3_recall@50,FT_K3_precision@50,FT_K3_ceiling_adjusted_recall@50,FT_K3_unit_recall@05,FT_K3_unit_precision@05,FT_K3_unit_ceiling_adjusted_recall@05,FT_K3_unit_selected_token_fraction@05,FT_K3_unit_recall@10,FT_K3_unit_precision@10,FT_K3_unit_ceiling_adjusted_recall@10,FT_K3_unit_selected_token_fraction@10,FT_K3_unit_recall@20,FT_K3_unit_precision@20,FT_K3_unit_ceiling_adjusted_recall@20,FT_K3_unit_selected_token_fraction@20,FT_K3_unit_recall@30,FT_K3_unit_precision@30,FT_K3_unit_ceiling_adjusted_recall@30,FT_K3_unit_selected_token_fraction@30,FT_K3_unit_recall@50,FT_K3_unit_precision@50,FT_K3_unit_ceiling_adjusted_recall@50,FT_K3_unit_selected_token_fraction@50,FT_K3_rise,FT_K3_mas,rerun_full_reference_max_abs_vs_frozen
vt_h4_c1,10,331,46,0.6956521739130435,0.6956521739130435,False,False,0.3695652173913043,1.0,1.0,0.6956521739130435,0.9411764705882353,0.9411764705882353,0.8913043478260869,0.6119402985074627,0.8913043478260869,0.9565217391304348,0.44,0.9565217391304348,0.9565217391304348,0.26506024096385544,0.9565217391304348,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.18126888217522658,1.0,0.3125,1.0,0.2930513595166163,1.0,0.20833333333333334,1.0,0.38368580060422963,1.0,0.125,1.0,0.5709969788519638,0.10408388520971301,0.15797970925418864,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,0.9565217391304348,0.6567164179104478,0.9565217391304348,0.9782608695652174,0.45,0.9782608695652174,0.9782608695652174,0.2710843373493976,0.9782608695652174,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.1782477341389728,1.0,0.3125,1.0,0.27492447129909364,1.0,0.20833333333333334,1.0,0.3595166163141994,1.0,0.125,1.0,0.5347432024169184,0.12036423841059607,0.18336276251395275,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.10876132930513595,1.0,0.625,1.0,0.18429003021148035,1.0,0.3125,1.0,0.2628398791540785,1.0,0.20833333333333334,1.0,0.34441087613293053,1.0,0.125,1.0,0.5226586102719033,0.08686534216335544,0.17322497647384374,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.10876132930513595,1.0,0.625,1.0,0.18429003021148035,1.0,0.3125,1.0,0.2628398791540785,1.0,0.20833333333333334,1.0,0.3504531722054381,1.0,0.125,1.0,0.525679758308157,,,0.002558022349929967
vt_h4_c1,11,333,48,0.625,0.625,False,False,0.3333333333333333,0.9411764705882353,0.9411764705882353,0.625,0.8823529411764706,0.8823529411764706,0.8541666666666666,0.6119402985074627,0.8541666666666666,0.875,0.42,0.875,0.9375,0.2694610778443114,0.9375,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.26426426426426425,1.0,0.20833333333333334,1.0,0.37237237237237236,1.0,0.125,1.0,0.5585585585585585,0.0517961165048544,0.07912880260498767,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,0.9583333333333334,0.6865671641791045,0.9583333333333334,0.9583333333333334,0.46,0.9583333333333334,0.9791666666666666,0.281437125748503,0.9791666666666666,0.8,1.0,1.0,0.11711711711711711,1.0,0.625,1.0,0.18618618618618618,1.0,0.3125,1.0,0.2702702702702703,1.0,0.20833333333333334,1.0,0.3663663663663664,1.0,0.125,1.0,0.5555555555555556,0.06490291262135922,0.11018593844354492,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.1111111111111111,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27627627627627627,1.0,0.20833333333333334,1.0,0.35135135135135137,1.0,0.125,1.0,0.5345345345345346,0.09558252427184469,0.17681274501422362,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.1111111111111111,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27627627627627627,1.0,0.20833333333333334,1.0,0.35735735735735735,1.0,0.125,1.0,0.5345345345345346,,,0.0019433874126510986
vt_h4_c1,12,339,54,0.6111111111111112,0.6111111111111112,False,False,0.3148148148148148,1.0,1.0,0.6111111111111112,0.9705882352941176,0.9705882352941176,0.8518518518518519,0.6764705882352942,0.8518518518518519,0.8888888888888888,0.47058823529411764,0.8888888888888888,0.8888888888888888,0.2823529411764706,0.8888888888888888,0.8,1.0,1.0,0.12979351032448377,1.0,0.625,1.0,0.1976401179941003,1.0,0.3125,1.0,0.2890855457227139,1.0,0.20833333333333334,1.0,0.3805309734513274,1.0,0.125,1.0,0.5693215339233039,0.08163377192982457,0.10627068407637323,0.6296296296296297,0.6296296296296297,False,False,0.3148148148148148,1.0,1.0,0.6296296296296297,1.0,1.0,0.9814814814814815,0.7794117647058824,0.9814814814814815,0.9814814814814815,0.5196078431372549,0.9814814814814815,0.9814814814814815,0.31176470588235294,0.9814814814814815,0.8,1.0,1.0,0.12684365781710916,1.0,0.625,1.0,0.20353982300884957,1.0,0.3125,1.0,0.2920353982300885,1.0,0.20833333333333334,1.0,0.3893805309734513,1.0,0.125,1.0,0.5634218289085545,0.12406798245614033,0.17603515683555174,0.6296296296296297,0.6296296296296297,False,False,0.3148148148148148,1.0,1.0,0.6296296296296297,1.0,1.0,1.0,0.7941176470588235,1.0,1.0,0.5294117647058824,1.0,1.0,0.3176470588235294,1.0,0.8,1.0,1.0,0.12979351032448377,1.0,0.625,1.0,0.1976401179941003,1.0,0.3125,1.0,0.2890855457227139,1.0,0.20833333333333334,1.0,0.37168141592920356,1.0,0.125,1.0,0.5368731563421829,0.06995614035087722,0.16058269558751637,0.6296296296296297,0.6296296296296297,False,False,0.3148148148148148,1.0,1.0,0.6296296296296297,1.0,1.0,1.0,0.7941176470588235,1.0,1.0,0.5294117647058824,1.0,1.0,0.3176470588235294,1.0,0.8,1.0,1.0,0.12979351032448377,1.0,0.625,1.0,0.1976401179941003,1.0,0.3125,1.0,0.2861356932153392,1.0,0.20833333333333334,1.0,0.37168141592920356,1.0,0.125,1.0,0.5398230088495575,,,0.004175498883634887
vt_h4_c1,13,333,48,0.6458333333333334,0.6458333333333334,False,False,0.3333333333333333,0.9411764705882353,0.9411764705882353,0.6458333333333334,0.9117647058823529,0.9117647058823529,0.8541666666666666,0.6119402985074627,0.8541666666666666,0.875,0.42,0.875,0.8958333333333334,0.25748502994011974,0.8958333333333334,0.6,0.75,0.75,0.0960960960960961,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.2852852852852853,1.0,0.20833333333333334,1.0,0.37237237237237236,1.0,0.125,1.0,0.5585585585585585,0.029214876033057845,0.057051753170380935,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.1111111111111111,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27927927927927926,1.0,0.20833333333333334,1.0,0.36936936936936937,1.0,0.125,1.0,0.5675675675675675,0.045413223140495854,0.066422360814135,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27927927927927926,1.0,0.20833333333333334,1.0,0.35435435435435436,1.0,0.125,1.0,0.5135135135135135,0.05995867768595044,0.1748606117612031,0.7083333333333334,0.7083333333333334,False,False,0.3541666666666667,1.0,1.0,0.7083333333333334,1.0,1.0,1.0,0.7164179104477612,1.0,1.0,0.48,1.0,1.0,0.2874251497005988,1.0,0.8,1.0,1.0,0.11411411411411411,1.0,0.625,1.0,0.1831831831831832,1.0,0.3125,1.0,0.27927927927927926,1.0,0.20833333333333334,1.0,0.35435435435435436,1.0,0.125,1.0,0.5135135135135135,,,0.00620928371163032
vt_h4_c1,14,337,52,0.6538461538461539,0.6538461538461539,False,False,0.3269230769230769,1.0,1.0,0.6538461538461539,1.0,1.0,0.9038461538461539,0.6911764705882353,0.9038461538461539,0.9230769230769231,0.47058823529411764,0.9230769230769231,0.9807692307692307,0.30177514792899407,0.9807692307692307,0.8,1.0,1.0,0.12166172106824925,1.0,0.625,1.0,0.19881305637982197,1.0,0.3125,1.0,0.2818991097922849,1.0,0.20833333333333334,1.0,0.3620178041543027,1.0,0.125,1.0,0.5519287833827893,0.10853474320241693,0.14801862766547666,0.6538461538461539,0.6538461538461539,False,False,0.3269230769230769,1.0,1.0,0.6538461538461539,1.0,1.0,1.0,0.7647058823529411,1.0,1.0,0.5098039215686274,1.0,1.0,0.3076923076923077,1.0,0.8,1.0,1.0,0.12166172106824925,1.0,0.625,1.0,0.19287833827893175,1.0,0.3125,1.0,0.2789317507418398,1.0,0.20833333333333334,1.0,0.37091988130563797,1.0,0.125,1.0,0.5578635014836796,0.10772910372608258,0.15302673451242862,0.6538461538461539,0.6538461538461539,False,False,0.3269230769230769,1.0,1.0,0.6538461538461539,1.0,1.0,1.0,0.7647058823529411,1.0,1.0,0.5098039215686274,1.0,1.0,0.3076923076923077,1.0,0.8,1.0,1.0,0.12462908011869436,1.0,0.625,1.0,0.19287833827893175,1.0,0.3125,1.0,0.2789317507418398,1.0,0.20833333333333334,1.0,0.3560830860534125,1.0,0.125,1.0,0.5281899109792285,0.07625881168177243,0.17579499447915095,0.6538461538461539,0.6538461538461539,False,False,0.3269230769230769,1.0,1.0,0.6538461538461539,1.0,1.0,1.0,0.7647058823529411,1.0,1.0,0.5098039215686274,1.0,1.0,0.3076923076923077,1.0,0.8,1.0,1.0,0.12462908011869436,1.0,0.625,1.0,0.19287833827893175,1.0,0.3125,1.0,0.2789317507418398,1.0,0.20833333333333334,1.0,0.3560830860534125,1.0,0.125,1.0,0.5281899109792285,,,0.0021858329403152688
vt_h4_c1,15,331,46,0.6956521739130435,0.6956521739130435,False,False,0.3695652173913043,1.0,1.0,0.6956521739130435,0.9411764705882353,0.9411764705882353,0.8043478260869565,0.5522388059701493,0.8043478260869565,0.8260869565217391,0.38,0.8260869565217391,0.8260869565217391,0.2289156626506024,0.8260869565217391,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.18429003021148035,1.0,0.3125,1.0,0.2688821752265861,1.0,0.20833333333333334,1.0,0.36253776435045315,1.0,0.125,1.0,0.5589123867069486,0.08746246246246245,0.11946181481867242,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,0.9565217391304348,0.6567164179104478,0.9565217391304348,0.9565217391304348,0.44,0.9565217391304348,0.9782608695652174,0.2710843373493976,0.9782608695652174,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.18126888217522658,1.0,0.3125,1.0,0.2719033232628399,1.0,0.20833333333333334,1.0,0.36253776435045315,1.0,0.125,1.0,0.5438066465256798,0.11018518518518516,0.16250836075775202,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.10876132930513595,1.0,0.625,1.0,0.1782477341389728,1.0,0.3125,1.0,0.2628398791540785,1.0,0.20833333333333334,1.0,0.34441087613293053,1.0,0.125,1.0,0.525679758308157,0.1168918918918919,0.19064494013164374,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.1782477341389728,1.0,0.3125,1.0,0.26586102719033233,1.0,0.20833333333333334,1.0,0.3413897280966767,1.0,0.125,1.0,0.5287009063444109,,,0.0014946801282573752
vt_h4_c1,16,331,46,0.6521739130434783,0.6521739130434783,False,False,0.34782608695652173,0.9411764705882353,0.9411764705882353,0.6521739130434783,0.8823529411764706,0.8823529411764706,0.8695652173913043,0.5970149253731343,0.8695652173913043,0.8695652173913043,0.4,0.8695652173913043,0.8913043478260869,0.2469879518072289,0.8913043478260869,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.17220543806646527,1.0,0.3125,1.0,0.27492447129909364,1.0,0.20833333333333334,1.0,0.36253776435045315,1.0,0.125,1.0,0.5438066465256798,0.04767987486965589,0.07343597391848923,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.11178247734138973,1.0,0.625,1.0,0.1782477341389728,1.0,0.3125,1.0,0.27794561933534745,1.0,0.20833333333333334,1.0,0.36253776435045315,1.0,0.125,1.0,0.5347432024169184,0.08714807090719498,0.12881657975853802,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.10876132930513595,1.0,0.625,1.0,0.18429003021148035,1.0,0.3125,1.0,0.2719033232628399,1.0,0.20833333333333334,1.0,0.3564954682779456,1.0,0.125,1.0,0.5226586102719033,0.05294577685088634,0.15757584933995036,0.7391304347826086,0.7391304347826086,False,False,0.3695652173913043,1.0,1.0,0.7391304347826086,1.0,1.0,1.0,0.6865671641791045,1.0,1.0,0.46,1.0,1.0,0.27710843373493976,1.0,0.8,1.0,1.0,0.10876132930513595,1.0,0.625,1.0,0.18429003021148035,1.0,0.3125,1.0,0.27492447129909364,1.0,0.20833333333333334,1.0,0.3564954682779456,1.0,0.125,1.0,0.525679758308157,,,0.0042310951464186175
vt_h4_c1,17,329,44,0.7045454545454546,0.7045454545454546,False,False,0.36363636363636365,0.9411764705882353,0.9411764705882353,0.7045454545454546,0.9393939393939394,0.9393939393939394,0.8181818181818182,0.5454545454545454,0.8181818181818182,0.8409090909090909,0.37373737373737376,0.8409090909090909,0.8409090909090909,0.22424242424242424,0.8409090909090909,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.16717325227963525,1.0,0.3125,1.0,0.25835866261398177,1.0,0.20833333333333334,1.0,0.3556231003039514,1.0,0.125,1.0,0.5501519756838906,0.03702330508474576,0.05754025749764656,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.16717325227963525,1.0,0.3125,1.0,0.2613981762917933,1.0,0.20833333333333334,1.0,0.3525835866261398,1.0,0.125,1.0,0.5379939209726444,0.10937500000000003,0.17548157275537912,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.1033434650455927,1.0,0.625,1.0,0.17325227963525835,1.0,0.3125,1.0,0.2674772036474164,1.0,0.20833333333333334,1.0,0.3434650455927052,1.0,0.125,1.0,0.5106382978723404,0.11149364406779658,0.18929094949028397,0.75,0.75,False,False,0.38636363636363635,1.0,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4444444444444444,1.0,1.0,0.26666666666666666,1.0,0.8,1.0,1.0,0.10638297872340426,1.0,0.625,1.0,0.17325227963525835,1.0,0.3125,1.0,0.2674772036474164,1.0,0.20833333333333334,1.0,0.3434650455927052,1.0,0.125,1.0,0.513677811550152,,,0.0036026336189545205
vt_h4_c1,18,330,45,0.6666666666666666,0.6666666666666666,False,False,0.35555555555555557,0.9411764705882353,0.9411764705882353,0.6666666666666666,0.9090909090909091,0.9090909090909091,0.8666666666666667,0.5909090909090909,0.8666666666666667,0.8666666666666667,0.3939393939393939,0.8666666666666667,0.8888888888888888,0.24242424242424243,0.8888888888888888,0.6,0.75,0.75,0.1,1.0,0.625,1.0,0.18181818181818182,1.0,0.3125,1.0,0.27575757575757576,1.0,0.20833333333333334,1.0,0.36363636363636365,1.0,0.125,1.0,0.5515151515151515,0.07935212660731947,0.11141168792853844,0.7333333333333333,0.7333333333333333,False,False,0.37777777777777777,1.0,1.0,0.7333333333333333,1.0,1.0,1.0,0.6818181818181818,1.0,1.0,0.45454545454545453,1.0,1.0,0.2727272727272727,1.0,0.8,1.0,1.0,0.10909090909090909,1.0,0.625,1.0,0.1696969696969697,1.0,0.3125,1.0,0.26666666666666666,1.0,0.20833333333333334,1.0,0.3575757575757576,1.0,0.125,1.0,0.5575757575757576,0.09750247279920869,0.135445794017613,0.7333333333333333,0.7333333333333333,False,False,0.37777777777777777,1.0,1.0,0.7333333333333333,1.0,1.0,1.0,0.6818181818181818,1.0,1.0,0.45454545454545453,1.0,1.0,0.2727272727272727,1.0,0.8,1.0,1.0,0.11212121212121212,1.0,0.625,1.0,0.18181818181818182,1.0,0.3125,1.0,0.2727272727272727,1.0,0.20833333333333334,1.0,0.3484848484848485,1.0,0.125,1.0,0.5181818181818182,0.07084569732937683,0.16702212300476343,0.7333333333333333,0.7333333333333333,False,False,0.37777777777777777,1.0,1.0,0.7333333333333333,1.0,1.0,1.0,0.6818181818181818,1.0,1.0,0.45454545454545453,1.0,1.0,0.2727272727272727,1.0,0.8,1.0,1.0,0.11212121212121212,1.0,0.625,1.0,0.18181818181818182,1.0,0.3125,1.0,0.2727272727272727,1.0,0.20833333333333334,1.0,0.3515151515151515,1.0,0.125,1.0,0.5212121212121212,,,0.003223385439373061
vt_h4_c1,19,334,49,0.6326530612244898,0.6326530612244898,False,False,0.32653061224489793,0.9411764705882353,0.9411764705882353,0.6326530612244898,0.9117647058823529,0.9117647058823529,0.8367346938775511,0.6119402985074627,0.8367346938775511,0.8775510204081632,0.42574257425742573,0.8775510204081632,0.9591836734693877,0.281437125748503,0.9591836734693877,0.6,0.75,0.75,0.10179640718562874,1.0,0.625,1.0,0.17964071856287425,1.0,0.3125,1.0,0.2754491017964072,1.0,0.20833333333333334,1.0,0.36826347305389223,1.0,0.125,1.0,0.5598802395209581,0.06551329055912007,0.08476458417851399,0.6938775510204082,0.6938775510204082,False,False,0.3469387755102041,1.0,1.0,0.6938775510204082,1.0,1.0,0.9795918367346939,0.7164179104477612,0.9795918367346939,0.9795918367346939,0.4752475247524752,0.9795918367346939,0.9795918367346939,0.2874251497005988,0.9795918367346939,0.8,1.0,1.0,0.11377245508982035,1.0,0.625,1.0,0.17964071856287425,1.0,0.3125,1.0,0.2754491017964072,1.0,0.20833333333333334,1.0,0.3772455089820359,1.0,0.125,1.0,0.5538922155688623,0.10552245646196148,0.14035102459374976,0.6938775510204082,0.6938775510204082,False,False,0.3469387755102041,1.0,1.0,0.6938775510204082,1.0,1.0,1.0,0.7313432835820896,1.0,1.0,0.48514851485148514,1.0,1.0,0.2934131736526946,1.0,0.8,1.0,1.0,0.11377245508982035,1.0,0.625,1.0,0.19161676646706588,1.0,0.3125,1.0,0.27844311377245506,1.0,0.20833333333333334,1.0,0.3532934131736527,1.0,0.125,1.0,0.5269461077844312,0.07591659028414297,0.15603836181432987,0.6938775510204082,0.6938775510204082,False,False,0.3469387755102041,1.0,1.0,0.6938775510204082,1.0,1.0,1.0,0.7313432835820896,1.0,1.0,0.48514851485148514,1.0,1.0,0.2934131736526946,1.0,0.8,1.0,1.0,0.11377245508982035,1.0,0.625,1.0,0.19161676646706588,1.0,0.3125,1.0,0.27844311377245506,1.0,0.20833333333333334,1.0,0.3532934131736527,1.0,0.125,1.0,0.5269461077844312,,,0.0030210285517091595
vt_h4_c1,20,332,47,0.7021276595744681,0.7021276595744681,False,False,0.3404255319148936,0.9411764705882353,0.9411764705882353,0.7021276595744681,0.9705882352941176,0.9705882352941176,0.9148936170212766,0.6417910447761194,0.9148936170212766,0.9361702127659575,0.44,0.9361702127659575,0.9361702127659575,0.26506024096385544,0.9361702127659575,0.8,1.0,1.0,0.11144578313253012,1.0,0.625,1.0,0.1746987951807229,1.0,0.3125,1.0,0.27710843373493976,1.0,0.20833333333333334,1.0,0.37650602409638556,1.0,0.125,1.0,0.5602409638554217,0.047747747747747725,0.0670461735238185,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.11144578313253012,1.0,0.625,1.0,0.18072289156626506,1.0,0.3125,1.0,0.2740963855421687,1.0,0.20833333333333334,1.0,0.3704819277108434,1.0,0.125,1.0,0.5451807228915663,0.09004504504504504,0.11969574666703997,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.11144578313253012,1.0,0.625,1.0,0.18674698795180722,1.0,0.3125,1.0,0.2710843373493976,1.0,0.20833333333333334,1.0,0.35240963855421686,1.0,0.125,1.0,0.5271084337349398,0.09126126126126126,0.168115485172124,0.723404255319149,0.723404255319149,False,False,0.3617021276595745,1.0,1.0,0.723404255319149,1.0,1.0,1.0,0.7014925373134329,1.0,1.0,0.47,1.0,1.0,0.28313253012048195,1.0,0.8,1.0,1.0,0.11144578313253012,1.0,0.625,1.0,0.18674698795180722,1.0,0.3125,1.0,0.2710843373493976,1.0,0.20833333333333334,1.0,0.35240963855421686,1.0,0.125,1.0,0.5271084337349398,,,0.0040922859572438686
